"Day","Platform","Campaign Name","Creative","AssetType","Spend","Likes","Landing PageViews","VideoViews","VideoCompletions","Impressions","LinkClicks","Shares"
"2021-10-25","Twitter","Plat:Twitter_Type:Paid Social_FY:Q3_Funnel:ENG_Obj:Engagements_Geo:National_Init:VVM","Best Gift Giver","Video","534.77","29","0","3243","3243","37256","83","0"
"2021-10-25","Twitter","Plat:Twitter_Type:Paid Social_FY:Q3_Funnel:ENG_Obj:Engagements_Geo:National_Init:VVM","FTN","Video","690.4","18","0","9302","9302","45833","134","1"
"2021-10-25","Twitter","Plat:Twitter_Type:Paid Social_FY:Q3_Funnel:ENG_Obj:Engagements_Geo:National_Init:VVM","REC","Static","1596.23","54","0","39096","39096","105515","273","9"
"2021-10-25","Twitter","Plat:Twitter_Type:Paid Social_FY:Q3_Funnel:ENG_Obj:Engagements_Geo:National_Init:VVM","STH","Video","809.09","28","0","6126","6126","59304","161","5"
"2021-10-26","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:AWR_KPI:CPM_Geo:National_Init:NFL","Mahomes NFL Quiet Ones","Video","352.83","37","20","10552","1894","167608","36","0"
"2021-10-26","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:AWR_KPI:CPM_Geo:National_Init:NFL","Mahomes NFL Quiet Ones 15s","Video","237.22","0","36","3344","941","117132","65","0"
"2021-10-26","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:AWR_KPI:CPM_Geo:National_Init:NFL","Mahomes NFL Quiet Ones 6s","Video","148.52","0","29","1704","978","74051","45","0"
"2021-10-26","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:AWR_KPI:CPM_Geo:National_Init:NFL","Mahomes Social Cut 1  Noise Cancel","Video","539.32","2","78","8610","2899","267884","129","3"
"2021-10-26","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:AWR_KPI:CPM_Geo:National_Init:NFL","Mahomes Social Cut 2  High Fidelity","Video","264.72","7","25","4208","1275","128180","54","1"
"2021-10-26","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:AWR_KPI:CPM_Geo:National_Init:NFL","Mahomes Static","Static","231.99","45","14","0","0","112979","56","3"
"2021-10-26","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:AWR_KPI:CPM_Geo:National_Init:NFL","Mahomes, Wilson, Rodgers  Social Cut 3  Stability","Video","211.39","3","32","4093","1014","102310","49","1"
"2021-10-26","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:AWR_KPI:CPM_Geo:National_Init:NFL","Rodgers Social Cut 6  Rodgers Testimonial","Video","513.37","5","59","7789","2756","252414","97","2"
"2021-10-26","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:AWR_KPI:CPM_Geo:National_Init:NFL","Rodgers Static","Static","121.07","13","9","0","0","68258","32","3"
"2021-10-26","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:AWR_KPI:CPM_Geo:National_Init:Passions","Craftsman 15s","Video","1342.55","8","195","16130","4995","618925","353","0"
"2021-10-26","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:AWR_KPI:CPM_Geo:National_Init:Passions","Craftsman 6s","Video","218.36","5","23","4322","1705","98207","51","1"
"2021-10-26","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:AWR_KPI:CPM_Geo:National_Init:Passions","Glassblower 15s","Video","828.29","28","80","15049","2071","373434","133","0"
"2021-10-26","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:AWR_KPI:CPM_Geo:National_Init:Passions","Glassblower 6s","Video","1468.1","11","170","18897","8664","666764","280","3"
"2021-10-26","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:AWR_KPI:CPM_Geo:National_Init:Passions","Medley","Video","49.46","8","1","1456","21","22161","4","0"
"2021-10-26","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:AWR_KPI:CPM_Geo:National_Init:Passions","Muralist 15s","Video","332.96","6","43","5825","843","150448","71","0"
"2021-10-26","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:AWR_KPI:CPM_Geo:National_Init:Passions","Static Craftsman","Static","141.96","2","11","0","0","61535","30","0"
"2021-10-26","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:AWR_KPI:CPM_Geo:National_Init:Passions","Static Glassblower","Static","42.66","4","1","0","0","19331","3","0"
"2021-10-26","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:AWR_KPI:CPM_Geo:National_Init:Passions","Static Muralist","Static","137.7","12","6","0","0","60758","14","0"
"2021-10-26","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:CON_KPI:CPC_Geo:National_Init:Passions","Acclaimed Audio Vignette","Video","3.31","0","1","13","3","110","9","0"
"2021-10-26","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:CON_KPI:CPC_Geo:National_Init:Passions","Aware Mode Vignette","Video","2864.24","22","1121","9599","2092","242174","12588","2"
"2021-10-26","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:CON_KPI:CPC_Geo:National_Init:Passions","Battery Vignette","Video","25.24","1","3","53","15","1065","82","0"
"2021-10-26","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:CON_KPI:CPC_Geo:National_Init:Passions","Bold Sound","Static","7.48","0","9","0","0","916","21","0"
"2021-10-26","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:CON_KPI:CPC_Geo:National_Init:Passions","Comfort Vignette","Video","15.33","0","6","66","8","1726","70","0"
"2021-10-26","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:CON_KPI:CPC_Geo:National_Init:Passions","Find Focus","Video","18.6","1","30","0","0","2432","74","0"
"2021-10-26","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:CON_KPI:CPC_Geo:National_Init:Passions","Flaunt it","Static","11.78","0","19","0","0","1206","36","0"
"2021-10-26","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:CON_KPI:CPC_Geo:National_Init:Passions","Noise Cancelling Vignette","Video","18.66","0","1","30","5","829","61","0"
"2021-10-26","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:CON_KPI:CPC_Geo:National_Init:Passions","Set the Vibe","Video","0.21","0","0","0","0","82","1","0"
"2021-10-26","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:CON_KPI:CPC_Geo:National_Init:Passions","Sound Meets Style","Static","0.0","0","0","0","0","42","0","0"
"2021-10-26","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:CON_KPI:CPC_Geo:National_Init:Passions","Stability Vignette","Video","628.35","15","185","3606","880","57648","2800","0"
"2021-10-26","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:CON_KPI:CPC_Geo:National_Init:Passions","Your World","Static","0.97","0","1","0","0","61","2","0"
"2021-10-26","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:ENG_Obj:Engagements_Geo:National_Init:VVM","Best Gift Giver","Video","524.02","47","30","11968","4450","66414","230","1"
"2021-10-26","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:ENG_Obj:Engagements_Geo:National_Init:VVM","Expectations vs. Reality","Video","513.87","25","62","29083","6539","87685","195","2"
"2021-10-26","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:ENG_Obj:Engagements_Geo:National_Init:VVM","Get Ahead of It","Video","512.44","41","16","16634","3662","75372","120","1"
"2021-10-26","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:ENG_Obj:Engagements_Geo:National_Init:VVM","Greatness","Video","513.31","23","90","38845","4236","100765","303","0"
"2021-10-26","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:ENG_Obj:Engagements_Geo:National_Init:VVM","Holiday List","Static","495.81","4484","59","0","0","44491","86","3"
"2021-10-26","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:ENG_Obj:Engagements_Geo:National_Init:VVM","Library","Video","508.97","778","36","17079","3411","73355","164","1"
"2021-10-26","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:ENG_Obj:Engagements_Geo:National_Init:VVM","Notifications","Video","506.68","418","46","18205","3608","71961","147","6"
"2021-10-26","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:ENG_Obj:Engagements_Geo:National_Init:VVM","Tangled Up","Video","513.65","30","100","43049","13314","113727","311","2"
"2021-10-26","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:ENG_Obj:Engagements_Geo:National_Init:VVM","Warning: Focus is Here","Static","495.69","3195","11","0","0","11344","27","1"
"2021-10-26","TikTok","Plat:TikTok_Type:Paid Social_FY:Q3_Funnel:AWR_KPI:CPM_Geo:National_Init:Passions","Craftsman","Video","2978.21","4579","0","90455","13380","800038","3188","3"
"2021-10-26","TikTok","Plat:TikTok_Type:Paid Social_FY:Q3_Funnel:AWR_KPI:CPM_Geo:National_Init:Passions","Craftsman 15s","Video","2.22","7","0","160","5","1176","1","0"
"2021-10-26","TikTok","Plat:TikTok_Type:Paid Social_FY:Q3_Funnel:AWR_KPI:CPM_Geo:National_Init:Passions","Craftsman 6s","Video","474.22","529","0","16020","2470","118179","457","2"
"2021-10-26","TikTok","Plat:TikTok_Type:Paid Social_FY:Q3_Funnel:AWR_KPI:CPM_Geo:National_Init:Passions","Glassblower","Video","1218.04","2593","0","27655","4764","337018","1334","2"
"2021-10-26","TikTok","Plat:TikTok_Type:Paid Social_FY:Q3_Funnel:AWR_KPI:CPM_Geo:National_Init:Passions","Glassblower 15s","Video","3.66","6","0","156","6","1643","9","0"
"2021-10-26","TikTok","Plat:TikTok_Type:Paid Social_FY:Q3_Funnel:AWR_KPI:CPM_Geo:National_Init:Passions","Glassblower 6s","Video","252.13","175","0","5350","890","66460","259","1"
"2021-10-26","TikTok","Plat:TikTok_Type:Paid Social_FY:Q3_Funnel:AWR_KPI:CPM_Geo:National_Init:Passions","Muralist 15s","Video","209.52","1445","0","11084","547","68697","292","0"
"2021-10-26","TikTok","Plat:TikTok_Type:Paid Social_FY:Q3_Funnel:ENG_Obj:Engagements_Geo:National_Init:VVM","8 Ball","Video","500.0","271","0","58223","1313","76894","265","3"
"2021-10-26","TikTok","Plat:TikTok_Type:Paid Social_FY:Q3_Funnel:ENG_Obj:Engagements_Geo:National_Init:VVM","Airplane","Video","450.0","849","0","72250","7334","107321","588","6"
"2021-10-26","TikTok","Plat:TikTok_Type:Paid Social_FY:Q3_Funnel:ENG_Obj:Engagements_Geo:National_Init:VVM","Distractions","Video","500.0","465","0","34834","843","79915","446","0"
"2021-10-26","TikTok","Plat:TikTok_Type:Paid Social_FY:Q3_Funnel:ENG_Obj:Engagements_Geo:National_Init:VVM","Grind Time","Video","500.0","216","0","46369","7149","87727","357","1"
"2021-10-26","TikTok","Plat:TikTok_Type:Paid Social_FY:Q3_Funnel:ENG_Obj:Engagements_Geo:National_Init:VVM","Holidays are coming","Video","500.0","208","0","78652","2987","92182","338","0"
"2021-10-26","TikTok","Plat:TikTok_Type:Paid Social_FY:Q3_Funnel:ENG_Obj:Engagements_Geo:National_Init:VVM","Love at First Listen","Video","0.0","0","0","0","0","0","0","0"
"2021-10-26","TikTok","Plat:TikTok_Type:Paid Social_FY:Q3_Funnel:ENG_Obj:Engagements_Geo:National_Init:VVM_Incorrect","Airplane","Video","0.0","0","0","0","0","0","0","0"
"2021-10-26","TikTok","Plat:TikTok_Type:Paid Social_Product:EE_Funnel:CON_Geo:National_Init:Amazon Prime","3 Reasons","Video","0.0","0","0","0","0","0","0","0"
"2021-10-26","TikTok","Plat:TikTok_Type:Paid Social_Product:EE_Funnel:CON_Geo:National_Init:Amazon Prime","Don't Sleep on Bose","Video","0.0","0","0","0","0","0","0","0"
"2021-10-26","TikTok","Plat:TikTok_Type:Paid Social_Product:EE_Funnel:CON_Obj:Traffic_Geo:National","Feel Refreshed","Video","0.0","0","0","0","0","0","0","0"
"2021-10-26","TikTok","Plat:TikTok_Type:Paid Social_Product:EE_Funnel:ENG_Obj:Engagements_Geo:National","No more naps","Video","0.0","0","0","0","0","0","0","0"
"2021-10-26","TikTok","Plat:TikTok_Type:Paid Social_Product:EE_Funnel:ENG_Obj:Engagements_Geo:National","We have your back","Video","0.0","0","0","0","0","0","0","0"
"2021-10-26","TikTok","Plat:TikTok_Type:Paid Social_Product:EE_Funnel:ENG_Obj:Engagements_Geo:National_Splinter","Nocturnal? 2","Video","0.0","0","0","0","0","0","0","0"
"2021-10-26","TikTok","Plat:TikTok_Type:Paid Social_Product:EE_Funnel:ENG_Obj:Engagements_Geo:National_Splinter","Pop Two 2","Video","0.0","0","0","0","0","0","0","0"
"2021-10-26","TikTok","Plat:TikTok_Type:Paid Social_Product:EE_Funnel:ENG_Obj:Engagements_Geo:National_Splinter","Should be Sleeping 2","Video","0.0","0","0","0","0","0","0","0"
"2021-10-26","TikTok","Plat:TikTok_Type:Paid Social_Product:EE_Funnel:ENG_Obj:Engagements_Geo:National_Splinter","We have your back","Video","0.0","0","0","0","0","0","0","0"
"2021-10-26","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:Back At It","Designed for anything","Video","0.0","0","0","0","0","0","0","0"
"2021-10-26","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:Back At It","Designed to keep you creative","Video","0.0","0","0","0","0","0","0","0"
"2021-10-26","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:Back At It","Killer soundtrack","Video","0.0","0","0","0","0","0","0","0"
"2021-10-26","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:NFL","DS Gametime.","Video","0.0","0","0","0","0","0","0","0"
"2021-10-26","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:NFL","JF Level Up","Video","0.0","0","0","0","0","0","0","0"
"2021-10-26","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:NFL","JF Outside. Inside.","Video","0.0","0","0","0","0","0","0","0"
"2021-10-26","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:NFL","TL Level Up","Video","0.0","0","0","0","0","0","0","0"
"2021-10-26","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:NFL","ZW Focused","Video","0.0","0","0","0","0","0","0","0"
"2021-10-26","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:Rule The Quiet","Bliss Begins","Video","0.0","0","0","0","0","0","0","0"
"2021-10-26","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:Rule The Quiet","Getting back to it","Video","0.0","0","0","0","0","0","0","0"
"2021-10-26","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:AWR_Obj:Reach_Geo:National_Init:Rule The Quiet","Laptop Mag Quote","Video","0.0","0","0","0","0","0","0","0"
"2021-10-26","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:CNV_Obj:Conversions_Geo:National_Init:Back At It","Get in the zone","Video","0.0","0","0","0","0","0","0","0"
"2021-10-26","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:CNV_Obj:Conversions_Geo:National_Init:Back At It","Stay in control","Video","0.0","0","0","0","0","0","0","0"
"2021-10-26","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:CNV_Obj:Conversions_Geo:National_Init:Back At It","Tap for silence","Video","0.0","0","0","0","0","0","0","0"
"2021-10-26","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:CNV_Obj:Conversions_Geo:National_Init:Back At It","We've all got it","Video","0.0","0","0","0","0","0","0","0"
"2021-10-26","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:CNV_Obj:Conversions_Geo:National_Init:Back At It","What girls want","Video","0.0","0","0","0","0","0","0","0"
"2021-10-26","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:CNV_Obj:Conversions_Geo:National_Init:Back At It","nothing beats the sound of silence","Video","0.0","0","0","0","0","0","0","0"
"2021-10-26","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:CON_Geo:National_Init:Amazon Prime","Crossover","Video","0.0","0","0","0","0","0","0","0"
"2021-10-26","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:CON_Geo:National_Init:Amazon Prime","Glasses","Video","0.0","0","0","0","0","0","0","0"
"2021-10-26","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:CON_Obj:Traffic_Geo:National_Init:Back At It","HiFi","Video","0.0","0","0","0","0","0","0","0"
"2021-10-26","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:CON_Obj:Traffic_Geo:National_Init:Back At It","New Heights","Video","0.0","0","0","0","0","0","0","0"
"2021-10-26","TikTok","Plat:TikTok_Type:Paid Social_Product:QCEB_Funnel:CON_Obj:Traffic_Geo:National_Init:Back At It","Not into distractions?","Video","0.0","0","0","0","0","0","0","0"
"2021-10-26","Twitter","Plat:Twitter_Type:Paid Social_FY:Q3_Funnel:CON_KPI:CPCV_Geo:National_Init:NFL","AR6","Video","21.56","3","0","704","704","2566","9","0"
"2021-10-26","Twitter","Plat:Twitter_Type:Paid Social_FY:Q3_Funnel:CON_KPI:CPCV_Geo:National_Init:NFL","MRW","Video","8.53","0","0","267","267","1026","2","0"
"2021-10-26","Twitter","Plat:Twitter_Type:Paid Social_FY:Q3_Funnel:CON_KPI:CPCV_Geo:National_Init:NFL","MWR","Video","203.78","0","0","7761","7761","22840","32","0"
"2021-10-26","Twitter","Plat:Twitter_Type:Paid Social_FY:Q3_Funnel:CON_KPI:CPCV_Geo:National_Init:NFL","PM1","Video","5.15","0","0","137","137","640","0","0"
"2021-10-26","Twitter","Plat:Twitter_Type:Paid Social_FY:Q3_Funnel:CON_KPI:CPCV_Geo:National_Init:NFL","PM2","Video","14.19","0","0","504","504","1715","1","0"
"2021-10-26","Twitter","Plat:Twitter_Type:Paid Social_FY:Q3_Funnel:CON_KPI:CPCV_Geo:National_Init:NFL","PQ","Video","6278.63","19","0","266894","266894","574457","663","0"
"2021-10-26","Twitter","Plat:Twitter_Type:Paid Social_FY:Q3_Funnel:ENG_Obj:Engagements_Geo:National_Init:VVM","Best Gift Giver","Video","409.58","128","0","1264","1264","21208","52","19"
"2021-10-26","Twitter","Plat:Twitter_Type:Paid Social_FY:Q3_Funnel:ENG_Obj:Engagements_Geo:National_Init:VVM","Creative Space","Video","907.51","54","0","12188","12188","84494","1027","7"
"2021-10-26","Twitter","Plat:Twitter_Type:Paid Social_FY:Q3_Funnel:ENG_Obj:Engagements_Geo:National_Init:VVM","FTN","Video","1287.09","121","0","16219","16219","105419","281","2"
"2021-10-26","Twitter","Plat:Twitter_Type:Paid Social_FY:Q3_Funnel:ENG_Obj:Engagements_Geo:National_Init:VVM","REC","Static","403.77","104","0","8200","8200","26734","82","17"
"2021-10-26","Twitter","Plat:Twitter_Type:Paid Social_FY:Q3_Funnel:ENG_Obj:Engagements_Geo:National_Init:VVM","STH","Video","763.75","100","0","3798","3798","62254","142","15"
"2021-10-27","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:AWR_KPI:CPM_Geo:National_Init:NFL","Mahomes NFL Quiet Ones","Video","286.93","33","13","8678","1179","132605","29","2"
"2021-10-27","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:AWR_KPI:CPM_Geo:National_Init:NFL","Mahomes NFL Quiet Ones 15s","Video","239.13","0","39","2962","794","113207","56","1"
"2021-10-27","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:AWR_KPI:CPM_Geo:National_Init:NFL","Mahomes NFL Quiet Ones 6s","Video","127.23","0","18","1396","818","60539","39","1"
"2021-10-27","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:AWR_KPI:CPM_Geo:National_Init:NFL","Mahomes Social Cut 1  Noise Cancel","Video","627.39","6","90","9501","3183","295528","145","4"
"2021-10-27","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:AWR_KPI:CPM_Geo:National_Init:NFL","Mahomes Social Cut 2  High Fidelity","Video","221.29","1","20","3205","1055","104262","42","0"
"2021-10-27","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:AWR_KPI:CPM_Geo:National_Init:NFL","Mahomes Static","Static","212.15","33","13","0","0","100389","51","2"
"2021-10-27","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:AWR_KPI:CPM_Geo:National_Init:NFL","Mahomes, Wilson, Rodgers  Social Cut 3  Stability","Video","225.1","4","22","5017","1150","103975","44","0"
"2021-10-27","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:AWR_KPI:CPM_Geo:National_Init:NFL","Rodgers Social Cut 6  Rodgers Testimonial","Video","588.96","9","63","8361","3163","276203","105","6"
"2021-10-27","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:AWR_KPI:CPM_Geo:National_Init:NFL","Rodgers Static","Static","88.99","2","8","0","0","51841","26","0"
"2021-10-27","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:AWR_KPI:CPM_Geo:National_Init:Passions","Craftsman 15s","Video","1468.2","2","198","15077","4563","645356","354","2"
"2021-10-27","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:AWR_KPI:CPM_Geo:National_Init:Passions","Craftsman 6s","Video","212.44","12","27","3654","1451","91057","46","0"
"2021-10-27","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:AWR_KPI:CPM_Geo:National_Init:Passions","Glassblower 15s","Video","735.51","14","69","11882","1820","316878","117","3"
"2021-10-27","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:AWR_KPI:CPM_Geo:National_Init:Passions","Glassblower 6s","Video","1556.42","17","181","18862","8742","672061","301","4"
"2021-10-27","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:AWR_KPI:CPM_Geo:National_Init:Passions","Medley","Video","44.16","6","2","1113","7","18700","7","0"
"2021-10-27","Facebook","Plat:Facebook_Type:Paid Social_FY:Q3_Funnel:AWR_KPI:CPM_Geo:National_Init:Passions","Muralist 15s","Video","326.94","4","34","5119","816","140963","72","2"
